ruas,port,from1,to1,cost_link,kap
BRAS-PE,100GE14/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE14/1/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE15/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE15/1/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE16/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE16/1/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE16/1/1,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE2/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE5/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,100GE6/0/0,BR2**RKT,PE**RKT*HSI,,100
BRAS-PE,GigabitEthernet5/1/0,MET2**KBL,PE**KBL*HSI,,10
BRAS-PE,GigabitEthernet6/0/8,MET3**RKT,PE**RKT*HSI,,1
BRAS-PE,GigabitEthernet1/1/0,MET4**KBL,PE**KBL*HSI,,10
PE-DATIN,GigabitEthernet0/7/1/4,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet13/0/9,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet3/0/1,MET8**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet0/0/0/4,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,HundredGigE0/5/0/6,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,GigabitEthernet0/0/1/2,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,HundredGigE0/15/0/7,P**RKT,PE2**RKT*TRANSIT,30000,100
PE-DATIN,GigabitEthernet0/7/1/8,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet13/1/0,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet10/1/2,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet4/0/20,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,GigabitEthernet0/0/1/10,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,HundredGigE0/16/0/7,P**RKT,PE2**RKT*TRANSIT,30000,100
PE-DATIN,GigabitEthernet8/1/5,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet0/0/1/3,PE2**KBL*VPN,MET8**KBL,,1
PE-DATIN,GigabitEthernet4/1/21,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet11/1/9,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet8/1/6,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet3/0/14,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,GigabitEthernet0/0/0/8,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet4/1/0,MET9**RKT,PE2**RKT*VPN,,1
PE-DATIN,100GE2/0/0,PE2**RKT*TRANSIT,P**RKT,30000,100
PE-DATIN,GigabitEthernet4/0/7,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,100GE2/0/3,PE4**KBL*TRANSIT,P**KBL,10000,100
PE-DATIN,GigabitEthernet4/0/3,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet4/0/8,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet11/1/5,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet0/7/1/0,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,HundredGigE0/1/0/18,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,GigabitEthernet4/1/1,MET9**RKT,PE2**RKT*VPN,,1
PE-DATIN,GigabitEthernet3/0/1,PE2**RKT*TRANSIT,MET8**RKT,,10
PE-DATIN,GigabitEthernet13/0/20,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet10/1/3,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet12/0/16,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet10/0/12,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet8/0/11,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet0/7/0/1,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet0/7/1/2,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet12/0/10,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet13/0/22,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet10/0/13,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet0/7/0/2,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,HundredGigE0/1/0/19,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,GigabitEthernet3/0/10,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,GigabitEthernet12/0/5,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet3/0/17,PE2**RKT*TRANSIT,MET8**RKT,,10
PE-DATIN,GigabitEthernet6/0/7,MET8**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet1/0/3,MET8**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,HundredGigE0/0/0/28,P**RKT,PE2**RKT*TRANSIT,30000,100
PE-DATIN,GigabitEthernet0/0/1/10,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet0/0/0/0,PE**KBL*VPN,MET3**KBL,,1
PE-DATIN,GigabitEthernet6/0/8,MET8**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet3/0/3,MET8**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet0/0/0/6,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,TenGigE0/7/1/0,PE**KBL*VPN,P**KBL,0,10
PE-DATIN,GigabitEthernet0/0/0/5,PE**KBL*VPN,MET3**KBL,,1
PE-DATIN,GigabitEthernet7/1/9,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet13/1/17,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet13/1/22,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet2/0/2,MET8**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet8/1/0,MET3**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet4/0/14,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,GigabitEthernet13/1/11,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet0/0/0/8,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet12/0/17,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet13/0/6,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet3/0/1,PE4**KBL*TRANSIT,MET8**KBL,,10
PE-DATIN,100GE1/0/2,PE4**KBL*TRANSIT,P**KBL,10000,100
PE-DATIN,HundredGigE0/6/0/6,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,TenGigE0/19/1/15,P**KBL,PE2**RKT*TRANSIT,65535,10
PE-DATIN,GigabitEthernet8/1/11,MET3**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet0/0/1/6,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet3/0/12,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,GigabitEthernet0/0/1/0,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,100GE1/1/0,PE2**RKT*TRANSIT,P**RKT,30000,100
PE-DATIN,GigabitEthernet0/0/0/10,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet8/1/9,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet13/0/7,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet4/0/21,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,GigabitEthernet0/0/1/2,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet4/0/1,MET8**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet7/0/0,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet13/0/14,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet0/7/1/6,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,TenGigE0/19/0/18,P**RKT,PE2**RKT*VPN,,10
PE-DATIN,100GE1/0/0,PE2**RKT*TRANSIT,P**RKT,30000,100
PE-DATIN,GigabitEthernet12/0/13,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet13/0/13,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet0/0/0/2,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/0/0/5,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/0/0/9,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet0/0/1/11,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,TenGigE0/19/1/15,P**RKT,PE4**KBL*TRANSIT,65535,10
PE-DATIN,GigabitEthernet12/0/15,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet4/0/14,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet4/0/13,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet4/0/2,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/7/0/3,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet3/0/3,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet4/0/5,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet3/0/2,MET8**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet13/1/16,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet7/0/8,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet13/1/19,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet4/0/0,MET8**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet12/1/19,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet12/1/15,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet12/0/9,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,HundredGigE0/0/0/27,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,GigabitEthernet0/0/1/6,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,100GE1/0/0,PE4**KBL*TRANSIT,P**KBL,10000,100
PE-DATIN,GigabitEthernet7/1/11,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,TenGigE0/0/1/0,PE**RKT*VPN,P**KBL,65000,10
PE-DATIN,GigabitEthernet0/7/0/4,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet0/0/0/7,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet12/1/14,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet12/1/12,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,HundredGigE0/1/0/17,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,TenGigE0/2/0/0,PE2**RKT*VPN,MET8**RKT,,10
PE-DATIN,GigabitEthernet4/0/2,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,GigabitEthernet8/1/0,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet0/0/0/1,PE**KBL*VPN,MET3**KBL,,1
PE-DATIN,GigabitEthernet0/7/1/4,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,100GE2/0/3,PE2**RKT*TRANSIT,P**RKT,30000,100
PE-DATIN,GigabitEthernet6/1/11,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet0/0/0/4,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/7/1/6,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet12/0/18,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,HundredGigE0/7/0/6,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,GigabitEthernet12/1/13,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,TenGigE0/19/1/18,P**KBL,PE**RKT*VPN,65000,10
PE-DATIN,GigabitEthernet7/1/8,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet0/7/1/2,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/0/1/4,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet14/1/3,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet13/1/12,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,100GE2/0/0,PE4**KBL*TRANSIT,P**KBL,10000,100
PE-DATIN,GigabitEthernet12/1/16,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet7/1/10,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet4/1/23,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet4/0/1,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,GigabitEthernet13/1/20,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet10/0/14,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet4/0/0,PE4**KBL*TRANSIT,P**RKT,65000,10
PE-DATIN,GigabitEthernet13/1/21,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet4/1/22,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet0/0/1/11,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet3/0/18,PE2**RKT*TRANSIT,MET8**RKT,,10
PE-DATIN,GigabitEthernet13/0/2,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet4/0/22,PE4**KBL*TRANSIT,MET8**KBL,,10
PE-DATIN,GigabitEthernet3/0/2,PE2**RKT*TRANSIT,P**KBL,65535,10
PE-DATIN,GigabitEthernet12/0/12,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet3/0/13,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,TenGigE0/9/1/18,P**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet4/0/6,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet13/0/10,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet0/0/0/3,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet0/0/0/9,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,TenGigE0/0/0/0,PE2**RKT*VPN,P**RKT,,10
PE-DATIN,GigabitEthernet12/1/20,MET9**KBL,PE2**KBL*VPN,,10
PE-DATIN,GigabitEthernet13/1/15,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet3/0/4,PE4**KBL*TRANSIT,MET8**KBL,,10
PE-DATIN,GigabitEthernet0/7/1/8,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet4/0/13,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,GigabitEthernet13/0/16,MET9**RKT,PE**RKT*VPN,,10
PE-DATIN,GigabitEthernet3/0/3,PE4**KBL*TRANSIT,MET9**KBL,,10
PE-DATIN,100GE1/1/2,PE4**KBL*TRANSIT,P**KBL,10000,100
PE-DATIN,GigabitEthernet3/0/23,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet6/1/12,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,TenGigE0/4/0/0,PE2**RKT*VPN,P**RKT,,10
PE-DATIN,GigabitEthernet3/0/4,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet0/7/1/9,PE2**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/0/0/7,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet7/0/0,MET3**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet3/0/2,PE4**KBL*TRANSIT,MET8**KBL,,10
PE-DATIN,GigabitEthernet7/0/3,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,HundredGigE0/0/0/28,P**KBL,PE4**KBL*TRANSIT,60000,100
PE-DATIN,HundredGigE0/0/0/27,P**RKT,PE2**RKT*TRANSIT,30000,100
PE-DATIN,GigabitEthernet0/0/1/8,PE2**KBL*VPN,MET9**KBL,,1
PE-DATIN,GigabitEthernet4/0/1,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet0/0/0/2,PE**KBL*VPN,MET4**KBL,,1
PE-DATIN,GigabitEthernet4/0/12,PE4**KBL*TRANSIT,MET9**KBL,,1
PE-DATIN,GigabitEthernet0/0/0/3,PE**RKT*VPN,MET9**RKT,,1
PE-DATIN,GigabitEthernet3/0/3,MET8**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet8/1/16,MET8**KBL,PE2**KBL*VPN,,1
PE-DATIN,GigabitEthernet3/0/22,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet13/1/23,MET9**RKT,PE2**RKT*VPN,,10
PE-DATIN,GigabitEthernet7/1/9,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet4/0/23,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet13/1/18,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,TenGigE0/9/0/18,P**KBL,PE**KBL*VPN,0,10
PE-DATIN,GigabitEthernet12/1/17,MET9**KBL,PE4**KBL*TRANSIT,,10
PE-DATIN,GigabitEthernet13/1/13,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet7/1/6,MET4**KBL,PE**KBL*VPN,,1
PE-DATIN,GigabitEthernet4/0/4,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet3/0/15,PE2**RKT*TRANSIT,MET8**RKT,,10
PE-DATIN,GigabitEthernet4/0/9,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,GigabitEthernet3/0/7,PE2**RKT*TRANSIT,MET9**RKT,,10
PE-DATIN,GigabitEthernet13/1/14,MET9**RKT,PE2**RKT*TRANSIT,,10
PE-DATIN,GigabitEthernet4/0/0,PE2**RKT*TRANSIT,MET9**RKT,,1
PE-DATIN,TenGigE0/2/0/0,PE2**KBL*VPN,MET8**KBL,,10
PE-DATIN,TenGigE0/7/1/0,PE**RKT*VPN,P**RKT,0,10
PE-TERA,et-16/0/0,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-16/1/0,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-16/2/0,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-16/3/0,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-19/0/2,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-19/0/9,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-19/1/8,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-19/1/9,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-9/0/2,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-9/0/9,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-9/1/0,PE**RKT*HSI,P**RKT,0,100
PE-TERA,et-16/0/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-16/1/1,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-16/3/2,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-16/4/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-16/5/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-19/0/1,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-19/1/6,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-19/1/8,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-8/0/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-8/0/2,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-8/0/3,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-8/1/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-8/2/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-9/0/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-9/1/0,PE**KBL*HSI,P**KBL,10,100
PE-TERA,et-9/1/2,PE**KBL*HSI,P**KBL,10,100
TERA-TERA,HundredGigE0/0/0/0,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/0/0/1,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/0/0/10,P**KBL,P*D4*GBL,,100
TERA-TERA,HundredGigE0/0/0/11,P**KBL,P*D4*GBL,,100
TERA-TERA,HundredGigE0/0/0/12,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/0/0/13,P**KBL,P**PS0,3000,100
TERA-TERA,HundredGigE0/0/0/14,P**KBL,P**MMR,5796,100
TERA-TERA,HundredGigE0/0/0/15,P**KBL,P**BIM,3000,100
TERA-TERA,HundredGigE0/0/0/16,P**KBL,P**SGR,3200,100
TERA-TERA,HundredGigE0/0/0/17,P**KBL,P*D6*BJM,3000,100
TERA-TERA,HundredGigE0/0/0/18,P**KBL,P*D7*MDO,2895,100
TERA-TERA,HundredGigE0/0/0/2,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/0/0/3,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/0/0/4,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/0/0/5,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/0/0/6,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/0/0/7,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/0/0/8,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/0/0/9,P**KBL,P*D4*GBL,,100
TERA-TERA,HundredGigE0/1/0/0,P**KBL,P*D7*PTR,3000,100
TERA-TERA,HundredGigE0/1/0/1,P**KBL,P*D4*KDS,3000,100
TERA-TERA,HundredGigE0/1/0/10,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/1/0/11,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/1/0/12,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/1/0/13,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/1/0/14,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/1/0/15,P**KBL,P**MMR,5796,100
TERA-TERA,HundredGigE0/1/0/16,P**KBL,P*D7*MDO,2895,100
TERA-TERA,HundredGigE0/1/0/2,P**KBL,P*D4*KDS,3000,100
TERA-TERA,HundredGigE0/1/0/20,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/1/0/21,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/1/0/3,P**KBL,P**SGR,3200,100
TERA-TERA,HundredGigE0/1/0/4,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/1/0/5,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/1/0/6,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/1/0/7,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/1/0/8,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/1/0/9,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/0,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/1,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/12,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/10/0/13,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/10/0/14,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/10/0/15,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/10/0/16,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/10/0/17,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/10/0/18,P**KBL,P**PS0,3000,100
TERA-TERA,HundredGigE0/10/0/19,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/2,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/20,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/10/0/4,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/10/0/5,P**KBL,P*D4*GBL,,100
TERA-TERA,HundredGigE0/10/0/6,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/10/0/7,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/10/0/8,P**KBL,P**SGR,3200,100
TERA-TERA,HundredGigE0/11/0/0,P**KBL,P*D6*BJM,3000,100
TERA-TERA,HundredGigE0/11/0/1,P**KBL,P*D6*BJM,3000,100
TERA-TERA,HundredGigE0/11/0/2,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/11/0/3,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/14/0/1,P**KBL,P*D7*PTR,3000,100
TERA-TERA,HundredGigE0/14/0/4,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/14/0/5,P**KBL,P**PS0,3000,100
TERA-TERA,HundredGigE0/15/0/0,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/15/0/1,P**KBL,P**RKT,,100
TERA-TERA,HundredGigE0/15/0/2,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/15/0/3,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/15/0/4,P**KBL,P**KD0,3102,100
TERA-TERA,HundredGigE0/16/0/0,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/16/0/1,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/16/0/2,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/16/0/3,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/16/0/4,P**KBL,P*D4*KDS,3000,100
TERA-TERA,HundredGigE0/17/0/0,P**KBL,P*D2*JT2,3010,100
TERA-TERA,HundredGigE0/17/0/1,P**KBL,P*D7*PTR,3000,100
TERA-TERA,HundredGigE0/17/0/2,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/17/0/3,P**KBL,P*D1*BTC,65535,100
TERA-TERA,HundredGigE0/17/0/4,P**KBL,P*D4*KDS,3000,100
